product_name,product_price
"Samsung Galaxy S20 Ultra. 6.9-Inch (12GB 128GB ROM) Android 10.0 (108MP + 48MP + 12MP + 0.3MP)+(40MP) 4G, Dual SIM - Cosmic Gray","₦ 540,000"
"Samsung Galaxy S8+ 6.2 -Inches (4GB RAM 64GB ROM), Android 7.0 Nougat, 12MP + 8MP Dual SIM -  Gray","₦ 160,000"
Samsung Galaxy S6 Edge Cell Phone 5.1 Inch Curved Screen Octa Core 32GB ROM -Gold,"₦ 59,800"
"Samsung Galaxy A6s 6GB+128GB 6.0"" 12MP+5MP AI Dual Camera Snapdragon 660 Octa Core Face&Fingerprint ID Unlock 3300mAh-Blue","₦ 105,288"
Samsung Galaxy S7 G930F 32GB GSM 4G LTE Octa-Core Phone W/ 12MP Dual Pixel Camera,"₦ 108,000"
"Samsung Galaxy S9 Plus (S9+) 6.2-Inch QHD (6GB,64GB ROM Android 8.0 Oreo, 12MP + 8MP Single SIM 4G LTE - Black + Free Pouch","₦ 310,000"
Samsung Galaxy A5 2017 Edition Verus Back Case Gold,"₦ 5,500"
"Samsung Galaxy A9 (2018) 6.3-Inch SAmoled (6GB, 128GB ROM),Android 8.0 Oreo, Quad Rear Cameras (24MP + 5MP + 10MP + 8MP) + 24MP ,4G LTE Dual SIM Smartphone - Lemonade Blue","₦ 142,000"
Samsung S9 3D Black Screen Protector For Galaxy S9,"₦ 8,500"
"Samsung Galaxy A9 (2018) 6.3-Inch SAmoled (6GB, 128GB ROM),Android 8.0 Oreo, Quad Rear Cameras (24MP + 5MP + 10MP + 8MP) + 24MP ,4G LTE Dual SIM Smartphone - Bubblegum Pink","₦ 109,999"
Samsung Galaxy S7 Edge 32GB 12MP + 5MP Smartphone - Gold,"₦ 150,000"
Samsung Galaxy S7 Edge G935A 5.5 Inch 4GB RAM 32GB ROM-BLACK,"₦ 78,940"
"Samsung Refurbished Galaxy S7 Edge G935A / T / V Smartphone, 5.5 Inch, 4GB RAM + 32GB ROM, Android 6.0 - Gold","₦ 79,680"
"Samsung Refurbished Galaxy Note 5 N920A / T Smartphone, 5.7 Inch, 3GB RAM + 32GB ROM, Android 5.1.1 - Gold","₦ 64,880"
"Samsung Galaxy A30s, 6.4-Inch (4GB RAM, 64GB ROM) Android 9.0 Pie, (25MP + 8MP + 8MP) 4G LTE Dual SIM - Prism Crush Black","₦ 93,000"
Samsung Galaxy A2 Core Android SmartPhone - 5 Inches Screen Display Wide - 1GB RAM 16GB Internal Storage - Dual Sim,"₦ 42,750"
"Samsung Refurbished Galaxy Note 5 N920A / T Smartphone, 5.7 Inch, 3GB RAM + 32GB ROM, Android 5.1.1 - White","₦ 64,880"
Samsung Galaxy A10s 6.2-Inches Screen Display Android 9.0 Dual Sim SmartPhone - 2GB RAM 32GB Internal Storage,"₦ 73,800"
"Samsung Samsung Galaxy Note 8 6.3'' QHD Smartphone (6GB+64GB) 12MP Android Phone - Midnight Black ,","₦ 200,000"
"Samsung Galaxy S10 Plus (S10+) 6.4-Inch AMOLED (8GB, 128GB ROM) Android 9.0 Pie,  4G Smartphone - Prism White, Black","₦ 280,000"
"Samsung Galaxy S10e 5.8-Inch AMOLED (6GB, 128GB ROM) Android 9.0 Pie, (12MP + 16MP)+10MP  4G - White","₦ 220,000"
"Samsung Samsung Galaxy S10 Plus 6.4"" 8GB Ram + 128GB ROM Android 9.0 Pie 12MP + 12MP + 16MP10MP+8MP 4G- Prism Black","₦ 280,000"
"Samsung Galaxy Note 10 Plus (Note 10+), 6.8-Inch (12GB RAM, 256GB ROM), (12MP + 12MP + 16MP) Dual SIM - Aura Glow","₦ 400,000"
"Samsung Galaxy S10 Plus (S10+) 6.4-Inch AMOLED (8GB, 128GB ROM) Android 9.0 Pie, (12MP + 12MP + 16MP)+(10MP+8MP) Dual SIM 4G Smartphone - Prism White","₦ 340,000"
Samsung Galaxy Note 3 - 5.7 Inch - (3GB RAM + 16GB ROM) - Android 5.0,"₦ 73,176"
"Samsung Galaxy S10 6.1-Inch AMOLED (6GB, 128GB ROM) Android 9.0 Pie, 12MP + 12MP + 16MP 4G Smartphone - Black","₦ 230,000"
"Samsung Galaxy Fold 7.3-Inch AMOLED (12GB,128GB ROM)Android 9.0 Pie, (16MP+12MP+12MP)+(10MP+8MP) 4G Smartphone - Space Silver","₦ 950,999"
"Samsung Samsung Galaxy Note 8 6.3'' QHD Smartphone (6GB+64GB) 12MP Android Phone - Midnight Black ,","₦ 190,000"
"Samsung Galaxy A80 6.7"" Dual Sim, 128GB ROM 8GB RAM Camera 48.0 MP + 8.0 MP + HQVGA 3,700mAh 4G LTE - Phantom Black","₦ 215,000"
Samsung Galaxy S6 Edge G925A / T Smartphone 3GB RAM + 32GB ROM - Black,"₦ 88,999"
"Samsung Galaxy A50 6.4-Inch (4GB,128GB ROM) Android 9 Pie, (25MP+5MP+ 8MP)+ 25MP 4000mAh 4G Smartphone - Blue Black","₦ 125,000"
"Samsung Galaxy A30s 6.4-inch (4GB,64GB),(25MP+8MP+5MP)+16MP, On-Screen Fingerprint 4G Smartphone - Prism Crush Violet","₦ 110,000"
"Samsung Galaxy S10e 5.8-Inch AMOLED (6GB, 128GB ROM) Android 9.0 Pie, (12MP + 16MP)+10MP 4G - Prism Black, Prism White","₦ 220,000"
Samsung Galaxy A8s 6.4” FHD (6GB 128GB) Smartphone Otca Core Three Rear Cameras Face ID NFC 4G Cell Phone - BLUE,"₦ 219,999"
"Samsung Galaxy A60 6.3""(6GB,128GB)3500mAh SM-A6060 Android Smartphones Octa Core 32MP Camera NFC Mobile Phone - BLUE","₦ 209,999"
"Samsung Galaxy A60 6.3""(6GB,64GB)3500mAh SM-A6060 Android Smartphones Octa Core 32MP Camera NFC Mobile Phone - BLUE","₦ 189,999"
"Samsung Galaxy A40s 6.4"" (6GB,64GB) 4G LTE Android Smartphone  Octa Core  5000mAh Face Unlock Mobile Phone - BLUE","₦ 169,999"
,
,
,
,
,
,
,
,
"Samsung Galaxy A60 6.3""（6GB,128GB）3500mAh SM-A6060 Android Smartphones Octa Core  32MP Camera NFC Mobile Phone - Orange","₦ 209,999"
"Samsung Galaxy S10 6.1-Inch AMOLED (6GB, 128GB ROM) Android 9.0 Pie, 12MP + 12MP + 16MP 4G Smartphone - Black","₦ 250,000"
"Samsung Galaxy A70 6.7 "" 6GB+128GB Smartphone 25W  32MP Front Camera 4500mAh 4G Mobile Phone - BLACK","₦ 219,999"
"Samsung Galaxy A70 6.7 "" 8GB+128GB Smartphone 25W  32MP Front Camera 4500mAh 4G Mobile Phone - White","₦ 269,999"
"Samsung Galaxy S9 Plus (S9+) 6.2-Inch QHD (6GB, 64GB ROM) Android 8.0 Oreo, 12MP + 8MP  4G Smartphone - Midnight Black","₦ 180,000"
"Samsung Galaxy A60 6.3""(6GB,64GB)3500mAh SM-A6060 Android Smartphones Octa Core 32MP Camera NFC Mobile Phone - BLACK","₦ 189,999"
"Samsung Galaxy A40s 6.4"" (6GB,64GB) 4G LTE Android Smartphone  Octa Core  5000mAh Face Unlock Mobile Phone - BLACK","₦ 169,999"
Samsung Galaxy A8s 6.4” FHD (6GB 128GB) Smartphone Otca Core Three Rear Cameras Face ID NFC 4G Cell Phone - Silver,"₦ 219,999"
Samsung Galaxy A8s 6.4” FHD (6GB 128GB) Smartphone Otca Core Three Rear Cameras Face ID NFC  4G Cell Phone,"₦ 219,999"
Samsung Galaxy Note 9 - (6GB+128GB)  Midnight Black & Back Case Cover + Screen Guide,"₦ 195,000"
"Samsung Galaxy S9 Plus (S9+) 6.2-Inch QHD (6GB,64GB ROM Android 8.0 Oreo, 12MP + 8MP Single SIM 4G Smartphone -","₦ 180,000"
"Samsung Galaxy S8+ S8 Plus LTE Android Cell Phone  6.2"" 12MP 4G 64G Snapdragon 835 NFC","₦ 145,000"
"Samsung Galaxy Note 10 Plus 6.8-Inch (12GB RAM, 256GB ROM), (12MP + 16MP) ,300MAh- Aura Black","₦ 380,000"
"Samsung Galaxy A6s, 4G, 6.0 Inch (6GB RAM + 64GB ROM) Android 8.0, 12.0MP + 5.0MP Rear Camera - PURPLE","₦ 68,979"
"Samsung Galaxy A70 6.7 "" 6GB+128GB Smartphone 25W  32MP Front Camera 4500mAh 4G Mobile Phone - White","₦ 219,999"
"Samsung Galaxy S10 Plus (S10+) 6.4-Inch AMOLED, Android 9.0 Pie - Prism White And Black","₦ 280,000"
"Samsung Galaxy Note 10 Plus- 6.8-Inch (12GB RAM, 256GB ROM), (12MP + 16MP) Single SIM - Aura Black","₦ 380,000"
"Samsung Samsung Galaxy S10 Plus 6.4"" 8GB Ram + 128GB ROM Android 9.0 Pie 12MP + 12MP + 16MP10MP+8MP  4G- Prism Black, Prism White","₦ 285,000"
"Samsung Galaxy Note 10 Plus (Note 10+) 6.8-Inch , (12MP + 16MP) 4,300 MAh Smartphone - Aura Glow And Black","₦ 380,000"
"Samsung Galaxy S8 5.8-Inch QHD (4GB,64GB ROM) Android 7.0 Nougat, 12MP + 8MP Dual SIM LTE - Maple Gold","₦ 160,000"
"Samsung Galaxy S8 Plus (S8+) 6.2-Inch (4GB RAM, 64GB ROM) Android 7.0 Nougat, 12MP+8MP, 4G LTE  Orchid Grey","₦ 165,000"
"Samsung Galaxy S8 Plus 6.2-Inch (4GB RAM, 64GB ROM) Android 7.0 Nougat, 12MP+8MP, 4G LTE - Midnight Black","₦ 165,000"
"Samsung Galaxy A51 6.5-Inch (4GB,128GB ROM) Android10.0, (48MP +12MP + 5MP + 5MP) + 32MP Dual SIM - Prism Crush Blue","₦ 149,999"
"Samsung Galaxy A71- 6GB RAM- 128GB  ROM 6.7"" 4500mAh Dual Sim - Fingerprint- Prism Crush Black","₦ 211,999"
"Samsung Galaxy A71 6GB RAM 128GB  ROM 6.7"" 4500mAh Dual Sim -FINGERPRINT- Prism Crush Blue","₦ 209,999"
"Samsung Galaxy A01- 5.7-Inch (2GB RAM, 16GB ROM), (2MP + 13MP) Dual SIM 3,000 MAh Smartphone - Black","₦ 47,000"
"Samsung Galaxy A71 6GB RAM 128GB  ROM 6.7"" 4500mAh Dual Sim -FINGERPRINT- Prism Crush Blue","₦ 249,998"
"Samsung Galaxy A71- 6GB RAM- 128GB  ROM 6.7"" 4500mAh Dual Sim - Fingerprint- Prism Crush Black","₦ 234,998"
"Samsung Galaxy Note 10 Plus (Note 10+) 6.8-Inch (12GB RAM, 256GB ROM), (12MP + 16MP) Dual SIM 4,300 MAh Smartphone - Aura Glow","₦ 469,989"
"Samsung Galaxy S10 Plus (S10+) 6.4-Inch AMOLED (8GB, 128GB ROM) Android 9.0 Pie, (12MP + 12MP + 16MP)+(10MP+8MP) Dual SIM 4G Smartphone - Prism Blue","₦ 419,898"
"Samsung Galaxy Note 10 6.3-Inch (8GB RAM, 256GB ROM), (12MP + 16MP) Dual SIM 3,500 MAh Smartphone - Aura White","₦ 389,898"
"Samsung Galaxy Note 10 Plus (Note 10+) 6.8-Inch (12GB RAM, 256GB ROM), (12MP + 16MP) Dual SIM 4,300 MAh Smartphone - Aura Glow","₦ 469,999"
"Samsung Galaxy A51 6.5-Inch (4GB,128GB ROM) Android10.0, (48MP +12MP + 5MP + 5MP) + 32MP Dual SIM - Prism Crush Black","₦ 131,000"
"Samsung Galaxy Note 10 Plus (Note 10+) 6.8-Inch (12GB RAM, 256GB ROM), (12MP + 16MP) Dual SIM 4,300 MAh Smartphone - Aura Black","₦ 364,800"
"Samsung Galaxy A71 6.7-Inch (8GB, 128GB ROM) Android10.0, 64MP+12MP+5MP +5MP) + 32MP 4G LTE Dual SIM - Prism Crush Silver","₦ 195,000"
"Samsung Galaxy A71 6.7-Inch (8GB, 128GB ROM) Android10.0, 64MP+12MP+5MP +5MP) + 32MP 4G LTE Dual SIM - Prism Crush Black","₦ 195,000"
"Samsung Galaxy S8 Plus 6.2-Inch (4GB RAM, 64GB ROM) Android 7.0 Nougat, 12MP+8MP, 4G LTE - Midnight Black","₦ 165,000"
"Samsung Galaxy S8 5.8-Inch QHD (4GB,64GB ROM) Android 7.0 Nougat, 12MP + 8MP Dual SIM LTE - Maple Gold","₦ 160,000"
"Samsung Galaxy A71 6.7-Inch (8GB, 128GB ROM) Android10.0, 64MP+12MP+5MP +5MP) + 32MP 4G LTE Dual SIM - Prism Crush Blue","₦ 195,000"
"Samsung Galaxy A71 6.7-Inch (6GB, 128GB ROM) Android10.0, 64MP+12MP+5MP +5MP) + 32MP 4G LTE Dual SIM - Prism Crush Black","₦ 198,000"
,
,
,
,
,
,
,
,
"Samsung Galaxy A10s 6.2-Inch (2GB RAM, 32GB ROM) Android 9.0,13MP + 2MP + 8MP Front, 4G LTE - Blue","₦ 61,000"
"Samsung Galaxy S10 Plus (S10+) 6.4-Inch AMOLED (8GB, 128GB ROM) Android 9.0 Pie, (12MP + 12MP + 16MP)+(10MP+8MP) Dual SIM 4G Smartphone - Prism Green","₦ 330,000"
"Samsung Galaxy A10s 6.2-Inch (2GB RAM, 32GB ROM) Android 9.0 Pie, (13MP + 2MP) + 8MP 4G LTE, Fingerprint Dual Sim - Red","₦ 69,000"
"Samsung GALAXY  A20s (3GB RAM, 32GB ROM) 13MP + 8MP+ 5MP ,  TRIPPLE CAMERA -RED","₦ 89,800"
Samsung Galaxy Watch Active 2 44mm  1.5GB Ram / 4GB Rom - Pirk Gold,"₦ 130,000"
"Samsung GALAXY  A20s (3GB RAM, 32GB ROM) 13MP + 8MP+ 5MP ,  TRIPPLE CAMERA -BLACK","₦ 99,900"
"Samsung Galaxy S8 Edge Dual SIM Card 5.8 Inches (4GB,64GB ROM) -Coral Blue With Screen Guard And Silicon Back Case","₦ 145,000"
"Samsung Galaxy S8 Edge Dual SIM Card 5.8 Inches (4GB,64GB ROM) - Purple  With Screen Guard And Silicon Back Case","₦ 140,000"
"Samsung Galaxy A01 5.7 -Inch Infinity-V Display (2GB,16GB ROM) Android 10.0, (13MP+2MP) + 5MP  Dual SIM - Red","₦ 57,500"
"Samsung Galaxy S10 Plus (S10+) 6.4-Inch AMOLED (8GB, 512GB ROM) Dual SIM 4G Smartphone - Ceramic White","₦ 298,000"
"Samsung Galaxy Note 8 6.3-Inch QHD (6GB,64GB ROM) Android 7.1 Nougat, (12MP + 12MP) + 8MP Dual SIM 4G LTE Smartphone Midnight Black","₦ 180,000"
"Samsung Galaxy S7 Edge (4GB, 32GB ROM) 12MP + 5MP Smartphone - Gold","₦ 100,000"
"Samsung Galaxy Note 10 6.3-Inch (8GB RAM, 256GB ROM), (12MP + 16MP) Dual SIM 3,500 MAh Smartphone - Aura Black","₦ 420,000"
"Samsung Galaxy Note 10 6.3-Inch (8GB RAM, 256GB ROM), (12MP + 16MP) Dual SIM 3,500 MAh Smartphone - Aura White","₦ 320,000"
Samsung Galaxy S6 Edge Plus Transparent Cover Back Case,"₦ 4,000"
"Samsung Galaxy Note 10, 6.3-Inch (8GB RAM, 256GB ROM), (12MP + 12MP + 16MP) Dual SIM - Aura Glow","₦ 320,000"
"Samsung Galaxy Note 10, 6.3-Inch (8GB RAM, 256GB ROM), (12MP + 12MP + 16MP) Dual SIM - Aura Pink","₦ 320,000"
"Samsung Galaxy Note 10 Lite Dual SIM - 6GB RAM, 128GB - 4G LTE","₦ 235,000"
Samsung Galaxy S20 6.2-Inch (8GB 128GB ROM) Android 10.0 (12MP + 64MP + 12MP)+(10MP) Dual SIM 4G - Cosmic Grey,"₦ 390,000"
"Samsung Galaxy S10e 5.8-Inch AMOLED (6GB, 128GB ROM) Android 9.0 Pie, (12MP + 16MP)+10MP Dual SIM 4G - Prism Black","₦ 209,999"
Samsung Galaxy S20 Plus 6.7-Inch (8GB 128GB ROM) Android 10.0 (12MP + 64MP + 12MP + 0.3MP)+(10MP) Dual SIM 4G - Cosmic Black,"₦ 430,000"
"Samsung Galaxy A51 (4GB 128GB) Dual Sim, 4000mAh, Android 10.0, 6.5'' - Prism Crush White","₦ 135,000"
"Samsung Galaxy Note 8 6.3-Inch (6GB,64GB) Android 7.1(12MP + 12MP) + 8MP Dual SIM 4G LTE - Midnight Black","₦ 179,999"
"Samsung Galaxy Fold 7.3-Inch Dynamic AMOLED (12GB,512GB ROM) Android 9.0 Pie, (16MP+12MP+12MP)+(10MP+8MP) 4G - Cosmos Black","₦ 920,000"
Samsung Galaxy S20 Ultra 6.9-Inch (12GB 128GB ROM) Android 10.0 (108MP + 48MP + 12MP + 0.3MP)+(40MP) Dual SIM 4G - Cosmic Grey,"₦ 540,000"
Samsung Galaxy S20 Plus 6.7-Inch (8GB 128GB ROM) Android 10.0 (12MP + 64MP + 12MP + 0.3MP)+(10MP) Dual SIM 4G - Cosmic Grey,"₦ 430,000"
"Samsung Galaxy Note 9 6.4"" (6GB RAM, 128GB ROM), Android 8.1 Nougat, 12MP + 12MP Dual SIM - Midnight Black","₦ 300,000"
"Samsung Galaxy S20 Plus (S20+) 6.7-Inch (8GB 128GB ROM, (12MP + 64MP + 12MP + 0.3MP)+(10MP) Dual SIM 4G - Cosmic BLUE","₦ 398,000"
"Samsung Galaxy S20 Plus (S20+) 6.7-Inch (8GB 128GB ROM, (12MP + 64MP + 12MP + 0.3MP)+(10MP) Dual SIM 4G - Cosmic GREY","₦ 398,000"
"Samsung Galaxy A51 6.5-Inch (4GB,128GB ROM) Android10.0, (48MP +12MP + 5MP + 5MP) + 32MP Dual SIM - Prism Crush White","₦ 140,000"
Samsung Galaxy S7 Edge (4GBRAM 32GBROM) 4GMobilePhone Quad Core 5.5 Inch 12.0MP- Gold,"₦ 87,500"
Samsung Galaxy Note 5 (Single SIM) 4GB+32GB ROM 5.7'' Screen - Blue,"₦ 75,000"
"Samsung Galaxy Note 10 Plus (Note 10+), 6.8-Inch (12GB RAM, 256GB ROM), (12MP + 12MP + 16MP) Dual SIM - Aura White","₦ 400,000"
Samsung Galaxy S7 SM - G930 Smartphone 4GB RAM 32GB ROM-Gold,"₦ 62,600"
Samsung Galaxy S7 Edge SM - G935 Smartphone 4GB RAM 32GB ROM,"₦ 76,600"
Samsung Galaxy S7 G930A / T / V Smartphone 4GB RAM 32GB ROM,"₦ 62,900"
"Samsung Galaxy A80 6.7"" Dual SIM 128GB ROM + 8GB RAM, 48MP + 8MP + 3D Camera, 4G LTE - Phantom Black","₦ 163,000"
"Samsung Galaxy A2 Core Android 9.0 - Dual SIM,16GB ROM +1GB RAM (5MP + 5MP) - Dark Blue","₦ 38,000"
"Samsung Galaxy A80 6.7"" Dual SIM 128GB ROM + 8GB RAM, 48MP + 8MP + 3D Camera, 4G LTE - Ghost White","₦ 163,000"
"Samsung Galaxy Note 10 Plus (Note 10+), 6.8-Inch (12GB RAM, 512GB ROM), (12MP + 12MP + 16MP) Dual SIM - Aura Black","₦ 439,800"
,
,
,
,
,
,
,
,
"Samsung Galaxy A2 Core Android 9.0 - Dual SIM,16GB ROM +1GB RAM (5MP + 5MP) - Dark Grey","₦ 35,000"
"Samsung Galaxy S9 64GB,4GB Ram,4G LTE, Midnight Black","₦ 169,999"
"Samsung Galaxy Note 9 6.4-Inch (6GB RAM, 128GB ROM) Android 8.1 (12MP + 12MP) Purple","₦ 240,999"
"Samsung Galaxy S9 Plus (S9+) 6.2-Inch QHD (6GB, 64GB ROM) Android 8.0 12MP + 8MP Single SIM 4G Smartphone","₦ 195,999"
"Samsung Galaxy A51 6.5-Inch (4GB,128GB ROM) Android10.0, (48MP +12MP + 5MP + 5MP) + 32MP Dual SIM - Prism Crush White","₦ 141,000"
"Samsung Galaxy S8 Plus Dual SIM(S8+)(4GB RAM, 64GB ROM)Smartphone-Arctic Silver & Back Case Cover+Screen Guide Protector","₦ 150,000"
"Samsung Galaxy S8 Plus  (4GB RAM, 64GB ROM), 12MP+8MP, 4G LTE ‚Orchid Grey Dous","₦ 159,999"
"Samsung Samsung Galaxy S9+ Duos 6.2-Inch QHD (6GB, 64GB ROM) Android 8.0 Oreo, 12MP + 8MP Dual SIM 4G Smartphone - Purple","₦ 180,000"
"Samsung Note 9, Pen. REAR CAMERA 12MP, FRONT CAMERA 8MP (6.4'', Quad HD + SaMOLED*, 18.5:9. 4,000 MAh, 128GB ROM /6GB RAM","₦ 240,999"
"Samsung Galaxy S8 Plus (S8+) 6.2-Inch (4GB RAM, 64GB ROM) Android 7.0 Nougat, 12MP+8MP, 4G LTE Smartphone - Mid Night Black","₦ 150,000"
"Samsung Galaxy A71 6.7-Inch (8GB, 128GB ROM) Android10.0, 64MP+12MP+5MP +5MP) + 32MP 4G LTE Dual SIM - Prism Crush Blue","₦ 190,000"
Samsung Galaxy J8 32GB ROM 3GB RAM 6.0 Inches 16+ 5MP Dual Rear Camera /16MP Front Camera Dual SIM - Black,"₦ 68,000"
"Samsung Galaxy C7 - 5.5"" IPS Display, ( 32GB ROM) Android 7.1 (Nougat) - Gold","₦ 80,000"
"Samsung Galaxy A51 6.5-Inch - (4GB,128GB ROM) Android10.0, (48MP +12MP + 5MP + 5MP) + 32MP Dual SIM - Prism Crush Black","₦ 132,800"
"Samsung Galaxy A71 6.7-Inch (8GB, 128GB ROM) Android10.0, 64MP+12MP+5MP +5MP) + 32MP 4G LTE Dual SIM - Prism Crush Silver","₦ 190,000"
"Samsung Galaxy A71 6.7-Inch (8GB, 128GB ROM) Android10.0, 64MP+12MP+5MP +5MP) + 32MP 4G LTE Dual SIM - Prism Crush Black","₦ 190,000"
Samsung Stylus Pen For Galaxy Note 9 - Black,"₦ 18,000"
Samsung Galaxy S20 Plus (S20+) 6.7-Inch (8GB 128GB ROM) Android 10.0 (12MP + 64MP + 12MP + 0.3MP)+(10MP) Dual SIM 4G - Cloud Blue,"₦ 430,000"
"Samsung Galaxy S10 Plus (S10+) 6.4-Inch AMOLED (8GB, 128GB ROM) Android 9.0 Pie, (12MP + 12MP + 16MP)+(10MP+8MP) Dual SIM 4G Smartphone - Prism Blue","₦ 340,000"
"Samsung Galaxy Note 10 Lite  6.7-Inch (6GB RAM, 128GB ROM), Dual SIM 4500 MAh Smartphone - Aura Black","₦ 219,000"
"Samsung Galaxy A71- 6GB RAM- 128GB  ROM 6.7"" 4500mAh Dual Sim - Fingerprint- Prism Crush Black","₦ 185,000"
"Samsung Galaxy A2 Core 5"" 1GB RAM 16GB ROM 5MP + 5MP Camera Dual Sim 2600Mah  - Dark Grey","₦ 32,000"
"Samsung SAMSUNG A51 (6.5'', Android 10.0, 128GB/4GB, Quad Camera:48MP+12MP+5MP+5MP. Selfie 32MP, 4000mAh, 4G)","₦ 135,000"
"Samsung Galaxy S10 Plus (S10+) 6.4-Inch AMOLED (8GB, 128GB ROM) Android 9.0 Pie, (12MP + 12MP + 16MP)+(10MP+8MP) Dual SIM 4G Smartphone - Prism Black","₦ 340,000"
"Samsung Galaxy A71 6GB RAM 128GB ROM 6.7"" 4500mAh Dual Sim With 24 MONTH WARRANTY - Prism Crush Silver","₦ 185,000"
"Samsung Galaxy A71- 8GB RAM- 128GB  ROM 6.7"" 4500mAh Dual Sim - Fingerprint- Prism Crush Black","₦ 200,000"
Samsung Galaxy S20 6.2-Inch (8GB 128GB ROM) Android 10.0 (12MP + 64MP + 12MP)+(10MP) Dual SIM 4G - Cloud Pink,"₦ 420,000"
"Samsung Galaxy Note9 (6.4"") 128GB/6GB ROM Android 8.1 Nougat.12MP Camera Midnight Black","₦ 300,000"
Samsung Galaxy J7 Prime Flip Case Gold,"₦ 8,500"
"Samsung Galaxy A9 (2018) 6.3-Inches 6GB RAM, 128GB ROM Android 8.0 4G LTE Dual SIM - Bubblegum Pink","₦ 125,000"
"Samsung Galaxy A51 6.5-Inch - (4GB,128GB ROM) _ Android10.0, (48MP +12MP + 5MP + 5MP) + 32MP Dual SIM - Prism Crush Black","₦ 149,000"
"Samsung Galaxy Note 8 6.3-Inch QHD (6GB,64GB ROM) Android 7.1 Nougat, (12MP + 12MP) + 8MP SIM 4G LTE Smartphone - Grey","₦ 235,000"
Samsung Galaxy S20 6.2-Inch (8GB 128GB ROM) Android 10.0 (12MP + 64MP + 12MP)+(10MP) Dual SIM 4G - Cloud Blue,"₦ 415,000"
"Samsung Galaxy S10 Plus (S10+) 6.4-Inch AMOLED (8GB, 128GB ROM) - Prism Black  WIth Free Power Bank","₦ 355,000"
"Samsung Galaxy Note 10 Plus- 6.8-Inch (12GB RAM, 256GB ROM), (12MP + 16MP) Single SIM - Aura Black With Power Bank","₦ 475,000"
Samsung Galaxy A60 4G Phablet 6.3 Inch Android 9.0 6GB RAM 64GB ROM 32.0MP 3500mAh - Black,"₦ 102,210"
"Samsung Galaxy S8 Plus  6.2-Inch QHD (4GB RAM, 64GB ROM), Sim 4G LTE Smartphone - Midnight Black","₦ 135,000"
"Samsung Galaxy S8 Plus  Dual (S8+) 6.2-Inch (4GB RAM, 64GB ROM) Android 8.0 Nougat, 12MP+8MP, 4G LTE - Silver","₦ 135,000"
"Samsung Galaxy S9 5.8Inch QHD (64GB, 4GB RAM) Android 8.0 Oreo, 12MP + 8MP SIM 4G Smartphone Titanium Grey","₦ 265,000"
Samsung Galaxy Note 9 Single Sim (8GB RAM 128GB ROM) 6.4inches Qualcom Snapdragon (12mp + 12mp) +8mp,"₦ 220,000"
,
,
,
,
,
,
,
,
"Samsung Galaxy Note 9 6.4-Inch (6GB RAM, 128GB ROM) Midnight Black With Free Glass ","₦ 245,000"
"Samsung Galaxy S9 Plus (S9+) 6.2-Inch QHD (6GB,64GB ROM Android 8.0 Oreo, 12MP + 8MP 4G Smartphone - Black","₦ 200,000"
"Samsung Galaxy S9 Plus (S9+) 6.2-Inch QHD (6GB, 64GB ROM) Android 8.0 Oreo, 12MP + 8MP Dual SIM 4G Smartphone - Titanium Grey","₦ 198,000"
"Samsung Galaxy S8  Dous (6GB RAM,64GB ROM) - Purple With Free Glass & Back Case Cover","₦ 145,000"
"Samsung Galaxy Note 10 Plus (Note 10+) 6.8-Inch (12GB RAM, 256GB ROM) - Aura Glow","₦ 475,000"
"Samsung Galaxy S10 Plus (S10+) 6.4-Inch AMOLED (8GB, 128GB ROM) Android 9.0 Pie, - Prism Black","₦ 355,000"
"Samsung Galaxy Fold 7.3-Inch AMOLED (12GB,512GB ROM)Android 9.0 Pie, (16MP+12MP+12MP)+(10MP+8MP) 5G Smartphone - Cosmos Black","₦ 950,000"
Samsung Galaxy S8 (4GB+64GB) 5.8 Inches Single SIM Smartphone - Silver + Back Case Cover & Screen Guide,"₦ 125,000"
"Samsung Galaxy Note 9 - (6GB+128GB)-6.4""- Android 8.1, (12MP+12MP), S-Pen & Back Case Cover + Screen Guide","₦ 245,000"
"Samsung Galaxy S8 5.8-Inch QHD (4GB,64GB ROM) Android 7.0 Nougat, 12MP + 8MP  Smartphone - & Back Case Cover + Screen Guide","₦ 125,000"
Samsung Galaxy S8 Dous (4GB+64GB) 5.8 Inches Single SIM Smartphone - Black,"₦ 135,000"
"Samsung Galaxy S10 Plus (S10+) 6.4-Inch AMOLED (8GB, 128GB ROM) Android 9.0 Pie, - Prism Black","₦ 375,000"
"Samsung Galaxy S10 Plus (S10+) 6.4""AMOLED (8GB, 128GB ROM) Android 9.0 Pie,(12MP+12MP+16MP)+(10MP+8MP)SINGLE SIM 4G-black","₦ 355,000"
"Samsung Galaxy Note 10 Plus (Note 10+) 6.8-Inch (12GB RAM, 256GB ROM), (12MP + 16MP) Dual SIM 4,300 MAh Smartphone - Aura Black","₦ 385,000"
"Samsung Galaxy Note 8 6.3-Inch QHD (6GB,64GB ROM),dual Sim (12MP + 12MP) + 8MP 4G LTE Smartphone - Purple","₦ 185,000"
"Samsung Galaxy S8+ (S8 Plus) (4GB,64GB ROM) - Purple With Free Glass","₦ 135,000"
